user_id,age,age_group,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U101365,51,Senior,Other,USA,10,Basic,7.99,UPI,Laptop,3,Documentary,147,7,11,34,2.9,16,87,13,No
U101366,29,Adult,Other,Canada,35,Basic,7.99,Credit Card,Smart TV,1,Thriller,42,1,5,45,3,11,49,7,No
U101367,62,Senior,Other,France,37,Standard,7.99,Debit Card,Mobile,1,Documentary,128,12,6,63,4.8,45,53,38,Yes
U101368,24,Young,Female,France,53,Standard,12.99,Debit Card,Tablet,3,Thriller,41,1,1,86,2,12,95,0,No
U101369,27,Adult,Other,Brazil,19,Standard,7.99,UPI,Tablet,3,Action,43,8,2,89,4.9,24,82,26,No
U101370,62,Senior,Other,Japan,13,Premium,7.99,UPI,Tablet,2,Thriller,158,11,14,54,2.7,18,84,15,No
U101371,34,Adult,Other,France,36,Basic,15.99,PayPal,Mobile,3,Horror,53,1,10,69,2.2,4,6,23,No
U101372,43,Adult,Male,USA,25,Premium,7.99,Debit Card,Mobile,1,Documentary,207,18,4,58,3.8,7,95,46,No
U101373,38,Adult,Female,UK,5,Premium,7.99,Credit Card,Smart TV,2,Documentary,236,16,8,69,2.5,39,23,53,No
U101374,45,Senior,Other,USA,17,Basic,15.99,PayPal,Tablet,3,Sci-Fi,15,17,0,85,1.3,2,50,49,No
U101375,63,Senior,Male,France,34,Basic,7.99,UPI,Mobile,3,Thriller,90,19,2,47,3.4,7,67,3,No
U101376,19,Young,Female,Brazil,43,Premium,15.99,PayPal,Tablet,1,Drama,83,1,12,90,1.9,2,88,5,No
U101377,60,Senior,Male,UK,23,Standard,15.99,PayPal,Smart TV,2,Thriller,223,4,1,41,1.9,32,28,34,No
U101378,18,Young,Male,Spain,3,Premium,7.99,Debit Card,Mobile,2,Drama,161,12,4,96,2.1,0,18,12,Yes
U101379,53,Senior,Female,Japan,10,Basic,7.99,UPI,Tablet,1,Thriller,259,6,13,34,4.1,30,5,37,No
U101380,43,Adult,Other,USA,32,Standard,12.99,Debit Card,Smart TV,1,Comedy,203,12,6,62,2,10,93,24,Yes
U101381,46,Senior,Other,USA,58,Premium,12.99,PayPal,Mobile,1,Comedy,260,8,3,66,3.4,39,54,14,No
U101382,38,Adult,Male,Brazil,33,Premium,12.99,PayPal,Mobile,2,Comedy,235,8,13,30,5,49,77,24,Yes
U101383,28,Adult,Female,Germany,7,Premium,7.99,Credit Card,Tablet,2,Romance,21,13,11,57,4.2,39,57,25,No
U101384,57,Senior,Female,Germany,13,Premium,15.99,Credit Card,Mobile,3,Drama,80,8,2,48,1.9,23,92,44,Yes
U101385,28,Adult,Other,Germany,38,Premium,7.99,Debit Card,Smart TV,3,Action,83,4,2,66,5,18,25,13,No
U101386,53,Senior,Male,Germany,11,Premium,7.99,PayPal,Laptop,3,Romance,146,5,14,69,2.9,13,96,28,No
U101387,56,Senior,Other,India,15,Standard,12.99,UPI,Smart TV,3,Thriller,258,3,8,84,3.7,2,94,48,No
U101388,57,Senior,Female,USA,23,Basic,15.99,UPI,Mobile,3,Action,41,14,1,92,2.6,14,18,3,No
U101389,52,Senior,Female,Germany,19,Basic,15.99,Credit Card,Smart TV,1,Documentary,215,15,1,68,1.6,16,67,50,Yes
U101390,51,Senior,Other,Spain,8,Basic,15.99,Debit Card,Mobile,3,Documentary,10,1,13,39,3,25,59,0,No
U101391,64,Senior,Other,Japan,49,Basic,7.99,Debit Card,Smart TV,3,Thriller,10,14,9,32,4.6,30,7,46,No
U101392,41,Adult,Female,Australia,24,Standard,7.99,Debit Card,Smart TV,2,Romance,161,6,1,60,4.2,4,17,10,No
U101393,39,Adult,Male,Japan,2,Premium,12.99,PayPal,Smart TV,2,Comedy,36,7,10,75,2.3,0,79,0,Yes
U101394,22,Young,Female,UK,38,Basic,15.99,Credit Card,Smart TV,3,Comedy,255,1,13,47,3.2,44,79,36,No
U101395,50,Senior,Male,India,30,Standard,12.99,Debit Card,Mobile,1,Romance,61,14,4,77,3.2,13,73,24,No
U101396,53,Senior,Other,Germany,44,Premium,15.99,Debit Card,Tablet,2,Action,272,15,2,74,1.7,4,89,42,No
U101397,64,Senior,Other,Brazil,54,Premium,7.99,UPI,Tablet,3,Drama,128,5,3,84,4.4,1,82,16,Yes
U101398,37,Adult,Male,Canada,33,Standard,15.99,UPI,Laptop,1,Action,75,11,12,87,1.7,45,21,23,No
U101399,36,Adult,Female,India,19,Premium,12.99,Credit Card,Tablet,2,Drama,276,12,2,35,3,35,15,35,No
U101400,52,Senior,Female,Japan,31,Standard,12.99,PayPal,Smart TV,3,Sci-Fi,289,13,6,76,1.3,6,12,58,Yes
U101401,60,Senior,Male,France,24,Basic,12.99,Debit Card,Smart TV,1,Drama,209,18,1,68,1.5,28,31,25,No
U101402,34,Adult,Male,UK,22,Basic,7.99,Credit Card,Mobile,3,Romance,107,15,13,41,1.1,25,81,40,No
U101403,62,Senior,Male,USA,39,Standard,15.99,Credit Card,Laptop,3,Action,152,7,6,42,3.4,43,65,22,No
U101404,60,Senior,Male,USA,29,Standard,12.99,Debit Card,Smart TV,3,Documentary,174,9,13,88,1.5,38,71,56,Yes
U101405,51,Senior,Female,Australia,34,Premium,15.99,PayPal,Mobile,1,Horror,173,8,10,95,4.3,8,22,57,No
U101406,26,Adult,Other,Canada,53,Basic,12.99,Debit Card,Smart TV,2,Horror,77,12,12,83,1.5,4,78,45,No
U101407,43,Adult,Female,Japan,4,Standard,15.99,PayPal,Laptop,2,Action,206,13,12,67,1.7,47,22,42,No
U101408,19,Young,Male,Germany,50,Standard,12.99,Credit Card,Laptop,3,Comedy,203,2,7,75,3.6,33,25,44,No
U101409,26,Adult,Female,Germany,46,Basic,12.99,PayPal,Mobile,3,Documentary,230,12,9,61,2.8,3,45,49,No
U101410,26,Adult,Male,Australia,53,Basic,12.99,Debit Card,Mobile,3,Romance,231,13,0,43,4.4,20,47,16,Yes
U101411,57,Senior,Male,Brazil,17,Premium,7.99,Credit Card,Tablet,2,Thriller,139,16,3,99,4.2,27,27,15,No
U101412,34,Adult,Male,Australia,51,Premium,7.99,UPI,Mobile,2,Romance,183,3,0,46,1.4,17,12,52,No
U101413,18,Young,Male,Canada,28,Standard,12.99,Debit Card,Smart TV,1,Comedy,69,6,3,92,4.6,22,51,50,No
U101414,42,Adult,Female,Spain,38,Basic,15.99,UPI,Tablet,3,Documentary,284,6,14,92,3.2,10,98,23,No
U101415,60,Senior,Male,India,4,Premium,7.99,Credit Card,Mobile,3,Drama,158,15,11,57,3.4,15,54,58,No
U101416,57,Senior,Female,France,16,Basic,15.99,Credit Card,Tablet,3,Comedy,144,18,6,65,2.9,30,47,28,No
U101417,59,Senior,Female,Brazil,42,Premium,7.99,Debit Card,Tablet,2,Comedy,241,2,12,51,2.7,42,16,37,No
U101418,42,Adult,Other,France,43,Standard,15.99,Debit Card,Tablet,1,Comedy,130,7,12,70,1.7,12,73,0,No
U101419,56,Senior,Female,UK,44,Basic,15.99,PayPal,Laptop,3,Horror,100,5,6,94,2.5,42,0,42,No
U101420,52,Senior,Other,UK,36,Premium,12.99,Credit Card,Tablet,1,Thriller,284,8,4,88,2.7,45,23,0,No
U101421,20,Young,Other,Germany,48,Basic,15.99,Credit Card,Laptop,2,Comedy,138,12,0,49,3.6,4,82,56,Yes
U101422,54,Senior,Other,Brazil,31,Standard,12.99,UPI,Tablet,2,Horror,93,2,10,38,1,45,84,3,No
U101423,61,Senior,Female,India,15,Standard,12.99,Credit Card,Laptop,3,Drama,79,5,8,95,2,13,21,56,No
U101424,61,Senior,Other,Canada,9,Basic,12.99,Debit Card,Mobile,3,Sci-Fi,28,1,13,70,1.7,46,28,54,No
U101425,47,Senior,Male,Australia,36,Standard,7.99,Credit Card,Laptop,2,Comedy,53,11,7,35,4.2,17,67,44,No
U101426,55,Senior,Female,UK,4,Standard,7.99,PayPal,Laptop,1,Action,168,11,11,53,4.1,19,71,21,No
U101427,51,Senior,Male,Brazil,19,Standard,7.99,Debit Card,Tablet,1,Drama,106,10,7,47,4.3,17,90,56,Yes
U101428,29,Adult,Female,Spain,34,Standard,15.99,Debit Card,Smart TV,1,Horror,267,9,4,74,3.2,27,54,32,No
U101429,36,Adult,Other,UK,24,Premium,15.99,PayPal,Tablet,3,Sci-Fi,97,13,6,93,3.9,37,41,12,No
U101430,54,Senior,Other,Australia,11,Premium,7.99,Debit Card,Smart TV,2,Sci-Fi,152,8,6,91,2,43,46,4,No
U101431,61,Senior,Female,Brazil,35,Standard,12.99,Credit Card,Mobile,3,Romance,212,12,4,90,1.9,43,28,47,No
U101432,34,Adult,Other,USA,28,Standard,7.99,UPI,Tablet,2,Documentary,185,6,11,57,1.2,3,24,49,No
U101433,27,Adult,Male,Canada,28,Basic,7.99,UPI,Mobile,2,Documentary,78,5,9,55,2,29,72,43,No
U101434,64,Senior,Male,Brazil,11,Premium,7.99,PayPal,Mobile,1,Documentary,227,14,13,98,2,44,35,39,No
U101435,29,Adult,Other,Germany,38,Standard,7.99,Credit Card,Smart TV,1,Romance,68,19,1,66,3.6,19,82,37,No
U101436,33,Adult,Female,UK,34,Standard,7.99,PayPal,Tablet,1,Sci-Fi,190,17,14,91,1.8,23,2,22,No
U101437,41,Adult,Female,India,15,Basic,7.99,Debit Card,Smart TV,2,Action,269,4,4,30,3.4,35,36,18,Yes
U101438,36,Adult,Male,Japan,8,Standard,12.99,Debit Card,Laptop,3,Thriller,161,15,2,99,2.5,7,23,53,Yes
U101439,25,Young,Other,Spain,41,Basic,7.99,Debit Card,Smart TV,3,Comedy,224,18,3,88,4,13,4,51,No
U101440,48,Senior,Other,France,37,Standard,15.99,PayPal,Tablet,3,Drama,128,13,4,72,4.3,30,66,24,Yes
U101441,38,Adult,Male,Spain,41,Standard,15.99,UPI,Mobile,3,Horror,218,6,0,52,1.7,16,95,41,No
U101442,34,Adult,Female,USA,1,Standard,7.99,Debit Card,Tablet,2,Drama,169,3,13,40,3.2,39,73,20,Yes
U101443,40,Adult,Other,Germany,24,Premium,15.99,PayPal,Smart TV,3,Horror,224,13,14,44,4.5,44,81,17,Yes
U101444,54,Senior,Female,Brazil,50,Premium,15.99,Credit Card,Laptop,3,Drama,238,11,14,73,2.9,15,24,47,No
U101445,33,Adult,Female,Australia,10,Basic,12.99,Debit Card,Mobile,3,Horror,288,2,10,47,1.7,29,17,52,No
U101446,23,Young,Male,Germany,40,Premium,12.99,Debit Card,Smart TV,3,Romance,171,4,6,53,5,41,40,49,No
U101447,25,Young,Female,Spain,17,Basic,15.99,PayPal,Mobile,2,Documentary,119,8,13,43,2.1,33,20,3,No
U101448,42,Adult,Male,Spain,14,Standard,15.99,Debit Card,Tablet,1,Documentary,170,16,12,75,1.9,48,85,59,No
U101449,35,Adult,Other,USA,1,Standard,12.99,Credit Card,Mobile,2,Romance,65,13,10,98,1.8,49,31,25,No
U101450,42,Adult,Female,India,11,Premium,15.99,UPI,Tablet,1,Horror,290,3,1,81,1.8,48,87,49,Yes
U101451,29,Adult,Male,Canada,41,Premium,15.99,Debit Card,Tablet,2,Horror,132,9,8,81,2.1,46,72,44,No
U101452,32,Adult,Male,Spain,42,Standard,12.99,Credit Card,Laptop,2,Drama,168,14,8,55,1.4,22,14,12,No
U101453,43,Adult,Female,USA,3,Standard,7.99,Credit Card,Tablet,2,Horror,187,10,2,59,3.6,4,81,9,Yes
U101454,58,Senior,Male,Canada,17,Standard,12.99,Debit Card,Smart TV,2,Drama,266,8,4,33,1.9,6,66,42,No
U101455,62,Senior,Other,France,11,Basic,7.99,PayPal,Smart TV,2,Thriller,16,16,2,73,4.3,5,23,58,Yes
U101456,43,Adult,Female,France,24,Basic,7.99,UPI,Tablet,3,Drama,201,12,12,36,1.3,1,23,56,Yes
U101457,64,Senior,Other,India,36,Standard,12.99,PayPal,Tablet,2,Action,131,16,7,41,3.1,17,36,25,No
U101458,49,Senior,Male,USA,33,Standard,7.99,PayPal,Laptop,2,Romance,89,10,3,56,3.2,4,11,28,Yes
U101459,27,Adult,Other,Australia,32,Basic,7.99,UPI,Mobile,3,Horror,137,3,3,43,2.5,13,37,47,No
U101460,33,Adult,Male,Japan,25,Standard,12.99,UPI,Laptop,1,Sci-Fi,75,1,7,76,1.8,16,44,21,No
U101461,24,Young,Male,Japan,50,Premium,12.99,UPI,Tablet,3,Comedy,258,19,12,71,3,32,9,44,No
U101462,34,Adult,Other,Brazil,27,Standard,7.99,Debit Card,Smart TV,2,Thriller,236,4,12,47,4.1,40,89,21,No
U101463,40,Adult,Female,Canada,47,Standard,12.99,Debit Card,Tablet,2,Sci-Fi,71,9,10,97,2.9,38,6,54,Yes
U101464,43,Adult,Female,India,43,Premium,15.99,Credit Card,Smart TV,1,Horror,96,6,14,62,1.3,34,72,59,No
U101465,38,Adult,Female,Brazil,17,Basic,15.99,UPI,Smart TV,3,Romance,80,1,4,86,3.7,19,66,11,No
U101466,39,Adult,Other,France,17,Premium,15.99,UPI,Mobile,3,Horror,222,10,9,75,4.4,9,95,34,Yes
U101467,24,Young,Other,Brazil,50,Basic,12.99,Debit Card,Laptop,2,Horror,77,17,2,87,2.1,45,40,10,No
U101468,31,Adult,Other,USA,46,Premium,12.99,Debit Card,Tablet,1,Thriller,40,9,12,93,2.1,2,51,14,No
U101469,32,Adult,Other,Canada,57,Basic,7.99,Debit Card,Mobile,2,Horror,47,4,11,86,4.4,49,76,26,No
U101470,24,Young,Female,USA,40,Basic,7.99,Debit Card,Mobile,1,Horror,171,6,11,67,4.2,17,74,3,No
U101471,26,Adult,Female,Brazil,4,Basic,15.99,UPI,Tablet,2,Drama,45,12,11,50,1.6,0,27,31,No
U101472,25,Young,Male,France,18,Basic,15.99,UPI,Laptop,2,Thriller,279,18,6,40,2.7,30,34,11,No
U101473,40,Adult,Other,Spain,11,Standard,7.99,UPI,Tablet,1,Romance,259,17,12,34,2.9,43,21,27,No
U101474,46,Senior,Female,Australia,41,Standard,7.99,Debit Card,Tablet,1,Horror,123,12,10,32,4.8,21,43,18,No
U101475,35,Adult,Female,India,40,Premium,7.99,Debit Card,Smart TV,3,Documentary,150,15,3,80,4.7,16,93,41,No
U101476,48,Senior,Female,Australia,12,Standard,12.99,UPI,Laptop,1,Action,104,9,1,44,2.4,14,89,6,No
U101477,47,Senior,Female,Australia,43,Standard,15.99,PayPal,Mobile,1,Drama,218,15,4,63,1.3,16,5,18,Yes
U101478,56,Senior,Female,India,37,Premium,7.99,PayPal,Tablet,1,Thriller,290,12,2,53,2.7,5,76,15,No
U101479,52,Senior,Female,Brazil,10,Standard,15.99,Debit Card,Laptop,3,Action,79,3,14,56,4.2,20,22,26,No
U101480,35,Adult,Other,UK,15,Basic,15.99,Debit Card,Mobile,1,Action,70,4,5,97,2.1,8,74,17,No
U101481,59,Senior,Male,Germany,58,Premium,15.99,Credit Card,Smart TV,1,Sci-Fi,87,10,7,66,3.3,16,1,37,No
U101482,56,Senior,Male,Australia,58,Standard,7.99,UPI,Tablet,3,Thriller,35,2,1,42,2.6,23,43,40,No
U101483,34,Adult,Other,USA,11,Premium,7.99,UPI,Tablet,3,Romance,160,5,0,37,2.5,14,8,31,No
U101484,31,Adult,Female,USA,34,Basic,15.99,Debit Card,Laptop,2,Drama,260,1,11,51,3.4,9,18,40,No
U101485,48,Senior,Other,Spain,42,Premium,15.99,UPI,Smart TV,3,Thriller,135,8,5,75,1.2,31,27,19,No
U101486,41,Adult,Female,Australia,35,Premium,15.99,Debit Card,Laptop,3,Comedy,264,14,5,31,4.6,40,73,19,No
U101487,52,Senior,Female,France,8,Basic,12.99,Debit Card,Mobile,3,Horror,159,1,0,56,4.5,33,41,24,Yes
U101488,61,Senior,Female,UK,31,Standard,12.99,Credit Card,Smart TV,1,Romance,49,18,14,80,3.7,23,37,8,No
U101489,62,Senior,Female,Australia,44,Standard,7.99,PayPal,Laptop,1,Thriller,77,15,13,61,4.4,10,29,36,Yes
U101490,51,Senior,Female,Australia,15,Standard,15.99,Debit Card,Laptop,1,Sci-Fi,294,6,4,44,1.5,15,64,50,Yes
U101491,20,Young,Other,Japan,29,Basic,12.99,Credit Card,Smart TV,2,Horror,30,15,11,35,2.7,19,51,32,No
U101492,54,Senior,Other,Spain,15,Premium,7.99,Debit Card,Mobile,2,Sci-Fi,263,5,5,47,4.6,41,53,17,No
U101493,60,Senior,Male,Spain,56,Basic,12.99,Credit Card,Smart TV,3,Documentary,201,10,3,61,1.7,42,96,52,No
U101494,57,Senior,Female,France,31,Standard,7.99,PayPal,Smart TV,3,Comedy,21,9,10,99,5,12,42,33,No
U101495,43,Adult,Other,Brazil,7,Basic,15.99,Credit Card,Mobile,2,Drama,153,19,9,98,3.2,45,3,46,No
U101496,40,Adult,Other,France,30,Standard,15.99,UPI,Mobile,3,Thriller,21,8,1,99,1.2,27,39,19,Yes
U101497,61,Senior,Female,UK,25,Standard,15.99,Credit Card,Smart TV,1,Romance,117,13,13,50,1.5,22,47,45,Yes
U101498,56,Senior,Female,Japan,55,Basic,12.99,Debit Card,Smart TV,2,Drama,261,19,13,57,1.4,20,53,54,No
U101499,32,Adult,Other,USA,15,Basic,12.99,Debit Card,Mobile,3,Horror,31,13,6,50,4,12,95,36,No
U101500,21,Young,Female,Germany,13,Premium,7.99,PayPal,Smart TV,1,Horror,211,11,12,36,1.1,4,76,2,Yes
U101501,46,Senior,Other,France,10,Standard,15.99,Credit Card,Mobile,2,Comedy,39,16,9,36,3.8,35,90,40,No
U101502,39,Adult,Male,France,19,Standard,15.99,Debit Card,Smart TV,2,Horror,130,14,2,68,3.1,37,64,28,No
U101503,42,Adult,Female,USA,49,Standard,15.99,Credit Card,Laptop,3,Drama,191,17,10,62,5,22,29,30,No
U101504,30,Adult,Male,Australia,15,Basic,12.99,PayPal,Tablet,3,Drama,239,8,11,43,1.4,41,69,32,No
U101505,35,Adult,Male,USA,3,Premium,7.99,Debit Card,Tablet,2,Thriller,48,11,3,77,4.2,13,94,33,No
U101506,50,Senior,Male,UK,18,Basic,7.99,PayPal,Laptop,1,Documentary,197,14,7,85,3.3,4,4,7,No
U101507,33,Adult,Female,Australia,22,Basic,7.99,Credit Card,Laptop,1,Sci-Fi,22,5,11,95,4.8,13,88,21,No
U101508,62,Senior,Male,Australia,37,Basic,7.99,Debit Card,Smart TV,1,Sci-Fi,17,7,7,79,3,28,58,11,Yes
U101509,59,Senior,Other,USA,32,Standard,12.99,PayPal,Laptop,1,Action,181,3,1,45,1.4,8,30,54,No
U101510,61,Senior,Other,USA,31,Premium,15.99,UPI,Mobile,3,Action,253,17,10,65,4,39,87,39,No
U101511,19,Young,Female,Australia,10,Standard,12.99,Credit Card,Laptop,2,Thriller,247,5,9,30,2.4,14,64,51,Yes
U101512,52,Senior,Female,India,59,Premium,15.99,Debit Card,Smart TV,1,Drama,217,1,0,71,2.4,43,13,15,No
U101513,59,Senior,Male,Germany,41,Standard,7.99,Debit Card,Tablet,3,Drama,195,7,2,90,1.4,28,40,43,No
U101514,51,Senior,Female,Australia,45,Basic,15.99,PayPal,Tablet,1,Horror,37,12,2,63,3.2,16,2,16,No
U101515,47,Senior,Other,Germany,56,Premium,15.99,UPI,Mobile,2,Comedy,149,6,1,54,4.4,28,42,29,No
U101516,30,Adult,Other,Brazil,21,Basic,7.99,Credit Card,Laptop,1,Comedy,295,18,2,78,3.5,15,37,52,No
U101517,30,Adult,Other,France,34,Standard,15.99,PayPal,Mobile,2,Drama,216,16,14,88,4.2,14,28,15,No
U101518,35,Adult,Female,Germany,29,Premium,12.99,Debit Card,Tablet,2,Thriller,289,15,8,38,3.7,44,66,16,No
U101519,49,Senior,Other,UK,10,Standard,12.99,PayPal,Smart TV,1,Sci-Fi,215,1,3,78,1.8,7,31,57,Yes
U101520,49,Senior,Female,France,28,Standard,7.99,Credit Card,Tablet,3,Thriller,73,19,2,75,1.4,13,41,0,No
U101521,52,Senior,Male,Japan,54,Basic,15.99,PayPal,Tablet,1,Thriller,211,1,5,63,1.4,4,42,42,No
U101522,56,Senior,Other,Brazil,10,Basic,7.99,PayPal,Smart TV,3,Romance,263,11,10,64,4.3,23,51,8,No
U101523,63,Senior,Male,Spain,32,Standard,7.99,Credit Card,Tablet,1,Comedy,118,5,4,56,3.5,28,84,44,No
U101524,46,Senior,Other,USA,14,Standard,7.99,Debit Card,Smart TV,2,Thriller,141,10,0,97,2,9,36,18,Yes
U101525,46,Senior,Other,Germany,32,Standard,12.99,UPI,Tablet,1,Sci-Fi,219,11,12,32,4.2,30,22,15,No
U101526,61,Senior,Other,Brazil,53,Basic,12.99,PayPal,Laptop,2,Drama,75,17,13,69,3.6,21,79,10,No
U101527,33,Adult,Male,Brazil,52,Premium,12.99,Credit Card,Tablet,3,Sci-Fi,86,6,1,42,3.6,35,4,31,No
U101528,61,Senior,Other,Brazil,56,Premium,15.99,UPI,Mobile,3,Documentary,139,8,2,72,2.2,30,8,2,No
U101529,64,Senior,Male,France,30,Premium,15.99,UPI,Smart TV,1,Comedy,101,5,11,84,1.3,41,43,19,No
U101530,27,Adult,Female,India,56,Standard,7.99,Credit Card,Smart TV,1,Romance,192,12,7,48,2.9,3,61,45,No
U101531,47,Senior,Other,India,8,Standard,7.99,PayPal,Laptop,3,Drama,82,6,10,39,2.4,4,51,26,No
U101532,42,Adult,Other,Spain,37,Premium,7.99,UPI,Smart TV,2,Horror,43,14,11,44,2.9,6,75,8,No
U101533,56,Senior,Male,France,54,Basic,15.99,Debit Card,Smart TV,2,Thriller,121,9,7,86,1.8,48,47,15,No
U101534,37,Adult,Other,USA,19,Premium,12.99,UPI,Smart TV,3,Sci-Fi,113,8,13,76,1.2,46,78,14,No
U101535,22,Young,Female,France,22,Premium,12.99,Debit Card,Smart TV,2,Comedy,10,5,4,63,1.5,49,49,32,No
U101536,18,Young,Other,Germany,51,Basic,7.99,Debit Card,Laptop,1,Comedy,148,17,10,35,3.4,49,41,11,Yes
U101537,47,Senior,Female,USA,24,Standard,7.99,Debit Card,Tablet,1,Horror,268,16,7,70,4,39,49,20,Yes
U101538,20,Young,Female,Germany,28,Basic,15.99,Credit Card,Laptop,3,Sci-Fi,251,6,6,61,1.2,36,82,9,No
U101539,62,Senior,Other,Canada,41,Basic,12.99,Credit Card,Tablet,1,Action,129,16,3,47,4.3,6,47,8,No
U101540,31,Adult,Other,Japan,43,Premium,12.99,UPI,Laptop,2,Documentary,140,4,13,88,1,13,44,25,No
U101541,47,Senior,Female,USA,5,Standard,7.99,UPI,Tablet,2,Sci-Fi,60,4,9,49,2.8,33,27,56,No
U101542,21,Young,Female,Spain,9,Basic,7.99,UPI,Laptop,3,Sci-Fi,58,11,11,61,1.2,36,40,40,No
U101543,35,Adult,Female,UK,8,Basic,15.99,PayPal,Laptop,3,Documentary,17,3,14,45,1.4,8,21,40,No
U101544,54,Senior,Other,India,59,Basic,15.99,PayPal,Laptop,1,Comedy,237,12,9,45,3,13,69,12,No
U101545,42,Adult,Male,USA,56,Basic,12.99,UPI,Smart TV,1,Sci-Fi,102,12,13,36,3.8,44,42,12,No
U101546,18,Young,Other,India,43,Premium,15.99,Credit Card,Laptop,1,Romance,106,15,11,37,4,40,69,40,Yes
U101547,63,Senior,Male,Brazil,18,Basic,12.99,Credit Card,Tablet,2,Thriller,171,13,13,44,4.6,31,63,52,No
U101548,32,Adult,Male,Germany,40,Standard,12.99,UPI,Mobile,1,Sci-Fi,105,5,10,84,3.3,2,14,36,No
U101549,26,Adult,Other,India,53,Basic,12.99,Credit Card,Tablet,2,Thriller,126,13,5,65,3,42,42,25,No
U101550,32,Adult,Male,Canada,13,Premium,7.99,Credit Card,Tablet,2,Drama,17,19,1,60,2.7,39,25,39,No
U101551,41,Adult,Female,France,43,Basic,12.99,UPI,Laptop,3,Sci-Fi,37,14,4,71,2.6,7,52,21,No
U101552,21,Young,Other,Australia,6,Basic,15.99,UPI,Tablet,2,Romance,195,16,6,52,3.5,23,66,39,No
U101553,29,Adult,Male,France,57,Standard,7.99,Debit Card,Laptop,1,Drama,31,2,6,66,3.1,17,23,13,No
U101554,54,Senior,Female,France,16,Standard,15.99,UPI,Mobile,3,Drama,17,13,0,35,4.8,26,71,23,No
U101555,54,Senior,Male,France,18,Basic,15.99,Credit Card,Tablet,1,Drama,153,18,6,95,3,44,57,51,No
U101556,60,Senior,Male,Germany,42,Premium,15.99,Credit Card,Smart TV,2,Horror,286,15,7,78,4.3,15,28,51,No
U101557,23,Young,Female,Germany,17,Standard,15.99,PayPal,Smart TV,3,Thriller,68,2,13,74,1.8,14,71,22,No
U101558,56,Senior,Female,France,2,Basic,15.99,UPI,Tablet,1,Drama,212,7,7,80,4.4,25,78,17,No
U101559,63,Senior,Other,France,18,Premium,7.99,UPI,Tablet,3,Horror,55,15,4,57,3.3,34,21,38,No
U101560,41,Adult,Male,USA,56,Standard,15.99,Debit Card,Laptop,2,Drama,191,13,13,81,4.2,48,22,31,No
U101561,28,Adult,Other,Brazil,11,Basic,15.99,Debit Card,Laptop,3,Drama,281,16,10,38,2.7,41,27,2,No
U101562,30,Adult,Other,France,55,Standard,12.99,PayPal,Tablet,3,Drama,218,18,14,56,4.1,40,69,1,No
U101563,51,Senior,Male,France,2,Premium,15.99,Debit Card,Tablet,3,Horror,110,2,12,44,1.1,25,40,2,No
U101564,42,Adult,Male,USA,2,Standard,15.99,PayPal,Laptop,1,Drama,285,15,13,86,2.5,10,87,5,Yes
U101565,24,Young,Other,Brazil,57,Standard,15.99,UPI,Laptop,1,Comedy,23,8,12,68,3,14,81,58,No
U101566,21,Young,Female,France,18,Basic,7.99,PayPal,Laptop,1,Romance,150,4,1,45,2.6,43,31,3,No
U101567,25,Young,Other,Spain,41,Premium,7.99,UPI,Smart TV,1,Thriller,118,18,14,50,2.9,12,64,34,Yes
U101568,37,Adult,Male,India,22,Standard,12.99,Debit Card,Mobile,2,Thriller,283,19,9,67,3.5,38,87,47,No
U101569,46,Senior,Female,Australia,16,Premium,12.99,PayPal,Smart TV,2,Action,267,16,14,83,3.2,28,48,19,No
U101570,62,Senior,Other,Australia,27,Standard,7.99,Debit Card,Mobile,3,Documentary,183,7,14,31,1.2,24,21,25,Yes
U101571,63,Senior,Male,Brazil,17,Premium,7.99,Debit Card,Smart TV,1,Horror,57,15,1,70,3.2,11,14,2,No
U101572,27,Adult,Female,Brazil,42,Basic,15.99,Credit Card,Smart TV,2,Drama,58,14,5,44,3,49,24,55,No
U101573,60,Senior,Female,Brazil,54,Basic,15.99,PayPal,Laptop,3,Action,291,15,12,39,2.6,36,78,5,No
U101574,51,Senior,Female,Canada,17,Standard,15.99,Credit Card,Tablet,2,Comedy,110,18,0,63,1.6,34,7,13,Yes
U101575,43,Adult,Male,USA,59,Premium,12.99,Debit Card,Smart TV,2,Comedy,195,17,2,97,4.4,1,34,5,No
U101576,58,Senior,Other,Japan,6,Premium,12.99,PayPal,Mobile,1,Comedy,84,16,9,48,3.7,32,92,13,No
U101577,20,Young,Male,USA,33,Standard,15.99,Credit Card,Smart TV,1,Action,45,9,10,52,2.8,34,69,43,No
U101578,23,Young,Male,Germany,13,Premium,15.99,PayPal,Smart TV,1,Action,231,1,13,44,4.1,44,14,8,No
U101579,22,Young,Female,Spain,6,Standard,15.99,Debit Card,Laptop,2,Documentary,234,14,11,62,4.7,24,37,29,Yes
U101580,22,Young,Other,Japan,26,Premium,15.99,Credit Card,Mobile,2,Sci-Fi,48,17,8,73,2.8,22,91,15,No
U101581,64,Senior,Female,India,19,Premium,7.99,Debit Card,Smart TV,1,Documentary,299,6,0,64,2.7,10,42,54,Yes
